LegacyAsOfDate,LegacyFirmId,LegacyTransRef,LegacyLoanPurchase,LegacyOrigProviderFRN,LegacyOutstandingBalance,LegacyValueLinkedAccounts,LegacyIncentivisedRate,LegacyRemainingTerm,LegacyMonthsPastMaturity,LegacyReasonForClosure,LegacyCurrentPaymentShortfall,LegacyArrearsStartDate,LegacyPaymentShortfallArrangement,LegacyDateFormalArrangement,LegacyPaymentShortfallCapitalisation,LegacyCapitalisationDate,LegacySwitchInterestOnly,LegacyInterestOnlyDate,LegacyPaymentsSuspended,LegacyDatesPaymentsSuspended,LegacyReducedPayments,LegacyDateReducedPayments,LegacyTermExtension,LegacyDateTermExtension,LegacyOtherForbearance,LegacyDateOtherForbearance,LegacyDateLitigationStarted,LegacyPossessionOrder,LegacyDatePossession,LegacyRepossessionSaleValueAchieved ,LegacyDateofBalance,LegacySecondChargeMortgage,LegacyBeneficialOwnerRegFirm,LegacyBeneficialOwnerFRN,LegacyBeneficialOwnerName,LegacyLegalOwnerRegFirm,LegacyLegalOwnerFRN,LegacyLegalOwnerName,LegacyClosedBook
2020-02-01,123456,AC321380,N,123465,87162,100000,Y,238,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321379,Y,123465,68952,100000,Y,95,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321378,N,123465,118224,100000,Y,135,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321377,Y,123465,141428,100000,Y,216,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321376,N,123465,268946,100000,Y,307,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321375,Y,123465,378647,100000,Y,200,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321374,N,123465,247142,100000,Y,319,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321373,N,123465,193684,100000,Y,134,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321372,Y,123465,81566,100000,Y,310,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321371,N,123465,40926,100000,Y,240,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321370,N,123465,307070,100000,Y,339,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321369,Y,123465,47651,100000,Y,347,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321368,Y,123465,75277,100000,Y,186,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321367,N,123465,18292,100000,Y,30,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321366,Y,123465,36134,100000,Y,301,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321365,N,123465,28470,100000,Y,49,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321364,Y,123465,63638,100000,Y,267,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321363,N,123465,125946,100000,Y,339,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321362,Y,123465,40486,100000,Y,97,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321361,Y,123465,143045,100000,Y,93,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321360,N,123465,15210,100000,Y,163,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321359,Y,123465,42474,100000,Y,108,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321358,Y,123465,148812,100000,Y,225,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321357,Y,123465,75342,100000,Y,48,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321356,Y,123465,226171,100000,Y,341,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321355,N,123465,32910,100000,Y,62,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321354,N,123465,78312,100000,Y,328,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321353,Y,123465,240828,100000,Y,118,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321352,Y,123465,225324,100000,Y,125,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321351,N,123465,8816,100000,Y,85,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321350,N,123465,36258,100000,Y,218,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321349,Y,123465,258394,100000,Y,216,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321348,N,123465,212138,100000,Y,290,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321347,Y,123465,47568,100000,Y,329,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321346,N,123465,29250,100000,Y,188,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321345,Y,123465,23942,100000,Y,293,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321344,Y,123465,348362,100000,Y,256,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321343,N,123465,73828,100000,Y,325,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321342,Y,123465,334504,100000,Y,192,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321341,Y,123465,75760,100000,Y,132,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321340,N,123465,176562,100000,Y,151,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321339,N,123465,175798,100000,Y,223,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321338,Y,123465,72502,100000,Y,325,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321337,Y,123465,57216,100000,Y,133,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321336,Y,123465,139858,100000,Y,231,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321335,Y,123465,128518,100000,Y,151,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321334,N,123465,112700,100000,Y,329,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321333,Y,123465,104198,100000,Y,102,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321332,N,123465,301120,100000,Y,235,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321331,Y,123465,235888,100000,Y,315,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321330,Y,123465,151258,100000,Y,282,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321329,Y,123465,22802,100000,Y,227,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321328,N,123465,257075,100000,Y,296,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321327,N,123465,360210,100000,Y,317,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321326,Y,123465,10244,100000,Y,321,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321325,N,123465,177812,100000,Y,159,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321324,N,123465,71750,100000,Y,311,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321323,N,123465,175414,100000,Y,127,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321322,N,123465,17228,100000,Y,306,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321321,N,123465,275756,100000,Y,144,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321320,N,123465,86628,100000,Y,164,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321319,N,123465,35434,100000,Y,130,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321318,Y,123465,12752,100000,Y,274,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321317,N,123465,107502,100000,Y,138,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321316,Y,123465,98162,100000,Y,294,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321315,N,123465,183481,100000,Y,87,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321314,N,123465,23573,100000,Y,275,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321313,N,123465,58272,100000,N,102,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321312,N,123465,188282,100000,Y,263,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321311,Y,123465,97742,100000,Y,58,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321310,Y,123465,104928,100000,Y,247,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321309,N,123465,54860,100000,Y,351,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321308,Y,123465,140229,100000,Y,107,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321307,Y,123465,238894,100000,Y,269,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321306,Y,123465,48596,100000,Y,64,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321305,N,123465,99834,100000,Y,61,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321304,Y,123465,173036,100000,Y,121,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321303,N,123465,223920,100000,Y,285,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321302,Y,123465,70402,100000,Y,246,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321301,N,123465,22614,100000,Y,176,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321300,N,123465,76054,100000,Y,76,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321299,N,123465,161474,100000,Y,216,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321298,N,123465,122476,100000,Y,51,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321297,N,123465,29060,100000,Y,37,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321296,N,123465,54342,100000,Y,348,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321295,Y,123465,231776,100000,Y,172,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321294,Y,123465,40838,100000,Y,265,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321293,N,123465,600518,100000,Y,241,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321292,Y,123465,86535,100000,Y,217,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321291,N,123465,106720,100000,Y,157,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321290,N,123465,73510,100000,Y,188,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321289,Y,123465,43786,100000,Y,292,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321288,Y,123465,48424,100000,Y,57,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321287,N,123465,354636,100000,Y,215,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321286,N,123465,174824,100000,Y,44,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321285,Y,123465,133002,100000,Y,319,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321284,Y,123465,58312,100000,Y,190,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321283,Y,123465,153361,100000,Y,119,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321282,Y,123465,217402,100000,Y,108,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321281,Y,123465,117419,100000,Y,48,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321280,N,123465,133188,100000,Y,148,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321279,N,123465,102890,100000,Y,201,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321278,Y,123465,132660,100000,Y,108,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321277,Y,123465,21002,100000,Y,328,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321276,N,123465,351644,100000,Y,40,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321275,N,123465,63214,100000,Y,76,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321274,N,123465,184074,100000,Y,246,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321273,N,123465,101884,100000,Y,211,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321272,N,123465,189704,100000,Y,59,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321271,Y,123465,40072,100000,Y,195,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321270,N,123465,154512,100000,Y,313,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321269,N,123465,190414,100000,Y,154,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321268,N,123465,42332,100000,Y,161,0," moved to a different property, mortgage taken with same lender (includes porting)",0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321267,N,123465,286702,100000,Y,189,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321266,Y,123465,283486,100000,Y,119,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321265,Y,123465,239513,100000,Y,178,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321264,Y,123465,33098,100000,Y,133,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321263,N,123465,188268,100000,Y,282,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321262,N,123465,189552,100000,Y,62,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321261,N,123465,201205,100000,Y,207,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321260,N,123465,11622,100000,Y,198,0, voluntary repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321259,N,123465,260410,100000,Y,330,0, assisted sale ,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321258,N,123465,214610,100000,Y,337,0, remortgage to same lender,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321257,N,123465,79518,100000,Y,168,0, repossession,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
2020-02-01,123456,AC321256,Y,123465,12074,100000,Y,200,0, other,0,,N,,N,,N,,N,,N,,N,,N,,,N,,0,2020-02-01,N,N,Y,123465,SPV,Y,123465,XYZ Plc
